data,ano,mes,dia_semana,volume,faturamento_total,distancia_media
2024-07-18,2024,7,Thursday,118192,2462132.38,4.81
2024-07-19,2024,7,Friday,103574,2089557.17,6.76
2024-07-20,2024,7,Saturday,103574,2042356.17,5.36
2024-07-21,2024,7,Sunday,90832,1928620.52,4.59
2024-07-22,2024,7,Monday,92609,1888658.54,5.29
2024-07-23,2024,7,Tuesday,107665,2155878.32,4.3
2024-07-24,2024,7,Wednesday,112285,2211802.86,5.82
2024-07-25,2024,7,Thursday,112100,2301562.73,4.16
2024-07-26,2024,7,Friday,97261,1946832.63,8.83
2024-07-27,2024,7,Saturday,94876,1853925.65,4.12
2024-07-28,2024,7,Sunday,87080,1830495.1,5.61
2024-07-29,2024,7,Monday,86552,1756808.57,4.12
2024-07-30,2024,7,Tuesday,101059,1931862.41,4.01
2024-07-31,2024,7,Wednesday,107940,2107102.48,4.01
2024-08-01,2024,8,Thursday,115089,2258899.16,7.03
2024-08-02,2024,8,Friday,104958,2045757.25,4.69
2024-08-03,2024,8,Saturday,110773,2199344.72,5.37
2024-08-04,2024,8,Sunday,85039,1828560.2,9.96
2024-08-05,2024,8,Monday,92546,1907526.07,4.72
2024-08-06,2024,8,Tuesday,116619,2275036.66,3.62
2024-08-07,2024,8,Wednesday,108364,2213527.17,6.07
2024-08-08,2024,8,Thursday,107344,2159975.68,5.72
2024-08-09,2024,8,Friday,90128,1766717.17,3.55
2024-08-10,2024,8,Saturday,93952,1858040.04,7.68
2024-08-11,2024,8,Sunday,79759,1784595.07,5.68
2024-08-12,2024,8,Monday,79241,1642991.13,6.71
2024-08-13,2024,8,Tuesday,90423,1754974.9,3.6
2024-08-14,2024,8,Wednesday,97958,1898457.15,3.4
2024-08-15,2024,8,Thursday,99495,1986176.58,4.52
2024-08-16,2024,8,Friday,92398,1838202.31,5.05
2024-08-17,2024,8,Saturday,91775,1820612.0,5.82
2024-08-18,2024,8,Sunday,81993,1711749.26,7.78
2024-08-19,2024,8,Monday,82738,1838931.42,4.22
2024-08-20,2024,8,Tuesday,91634,1887808.38,5.29
2024-08-21,2024,8,Wednesday,92489,1851583.46,3.85
2024-08-22,2024,8,Thursday,94114,1955258.64,3.7
2024-08-23,2024,8,Friday,89428,1831070.5,3.77
2024-08-24,2024,8,Saturday,88645,1775581.2,3.67
2024-08-25,2024,8,Sunday,82441,1783111.9,5.51
2024-08-26,2024,8,Monday,84205,1773815.32,4.81
2024-08-27,2024,8,Tuesday,92727,1861239.15,6.04
2024-08-28,2024,8,Wednesday,102347,2053007.19,5.24
2024-08-29,2024,8,Thursday,98193,2067947.0,4.86
2024-08-30,2024,8,Friday,91541,1944969.23,6.52
2024-08-31,2024,8,Saturday,87894,1836588.85,6.57
2024-09-01,2024,9,Sunday,87556,1894306.58,6.48
2024-09-02,2024,9,Monday,78930,1859256.56,5.44
2024-09-03,2024,9,Tuesday,101150,2189999.18,5.12
2024-09-04,2024,9,Wednesday,115908,2407700.65,5.07
2024-09-05,2024,9,Thursday,126826,2632245.56,5.11
2024-09-06,2024,9,Friday,124442,2517672.94,4.86
2024-09-07,2024,9,Saturday,122128,2444402.66,5.51
2024-09-08,2024,9,Sunday,110071,2333662.53,6.3
2024-09-09,2024,9,Monday,105598,2208519.07,6.74
2024-09-10,2024,9,Tuesday,118570,2431223.74,5.49
2024-09-11,2024,9,Wednesday,117376,2313625.93,4.1
2024-09-12,2024,9,Thursday,134144,2722258.36,8.08
2024-09-13,2024,9,Friday,124134,2455720.18,6.47
2024-09-14,2024,9,Saturday,130330,2528193.88,5.99
2024-09-15,2024,9,Sunday,110981,2430300.81,10.93
2024-09-16,2024,9,Monday,104717,2174033.34,5.66
2024-09-17,2024,9,Tuesday,124606,2444285.0,8.12
2024-09-18,2024,9,Wednesday,131035,2622854.17,5.68
2024-09-19,2024,9,Thursday,137751,2844679.83,5.43
2024-09-20,2024,9,Friday,130105,2667347.19,5.4
2024-09-21,2024,9,Saturday,134488,2717009.14,6.23
2024-09-22,2024,9,Sunday,114138,2506352.85,4.72
2024-09-23,2024,9,Monday,108629,2356116.0,10.18
2024-09-24,2024,9,Tuesday,112919,2389306.4,4.44
2024-09-25,2024,9,Wednesday,120483,2557985.14,7.23
2024-09-26,2024,9,Thursday,128819,2768320.8,5.01
2024-09-27,2024,9,Friday,120403,2436216.45,5.29
2024-09-28,2024,9,Saturday,139370,2633730.15,5.07
2024-09-29,2024,9,Sunday,116943,2373321.66,4.24
2024-09-30,2024,9,Monday,102722,2151486.47,5.71
2024-10-01,2024,10,Tuesday,116663,2269711.76,3.27
2024-10-02,2024,10,Wednesday,111469,2196359.92,5.19
2024-10-03,2024,10,Thursday,106178,2044901.71,7.15
2024-10-04,2024,10,Friday,108478,2124245.15,6.13
2024-10-05,2024,10,Saturday,119800,2325152.4,3.63
2024-10-06,2024,10,Sunday,99780,2193451.36,5.03
2024-10-07,2024,10,Monday,99726,2156381.92,4.61
2024-10-08,2024,10,Tuesday,118961,2394672.29,4.98
2024-10-09,2024,10,Wednesday,126606,2520829.34,3.96
2024-10-10,2024,10,Thursday,139782,2799927.37,7.35
2024-10-11,2024,10,Friday,123939,2481538.23,5.89
2024-10-12,2024,10,Saturday,127207,2392091.84,3.77
2024-10-13,2024,10,Sunday,107160,2274373.85,5.14
2024-10-14,2024,10,Monday,99439,2076727.55,5.65
2024-10-15,2024,10,Tuesday,125420,2595723.42,8.58
2024-10-16,2024,10,Wednesday,131382,2709489.38,9.65
2024-10-17,2024,10,Thursday,133054,2809045.87,5.41
2024-10-18,2024,10,Friday,128742,2616751.27,7.61
2024-10-19,2024,10,Saturday,132653,2610868.96,4.11
2024-10-20,2024,10,Sunday,114360,2454579.52,5.92
2024-10-21,2024,10,Monday,105194,2265288.81,5.71
2024-10-22,2024,10,Tuesday,118416,2404029.07,4.27
2024-10-23,2024,10,Wednesday,125306,2559472.98,3.51
2024-10-24,2024,10,Thursday,134102,2774024.61,4.97
2024-10-25,2024,10,Friday,131674,2680998.31,4.24
2024-10-26,2024,10,Saturday,145549,2878732.59,4.84
2024-10-27,2024,10,Sunday,117302,2490487.91,3.95
2024-10-28,2024,10,Monday,108165,2287565.62,4.77
2024-10-29,2024,10,Tuesday,124347,2509833.94,3.31
2024-10-30,2024,10,Wednesday,128914,2622677.49,6.01
2024-10-31,2024,10,Thursday,125452,2497115.98,5.48
2024-11-01,2024,11,Friday,133515,2935877.99,6.56
2024-11-02,2024,11,Saturday,135160,2477027.67,3.72
2024-11-03,2024,11,Sunday,119504,2379910.03,5.62
2024-11-04,2024,11,Monday,99826,2047487.98,6.67
2024-11-05,2024,11,Tuesday,96150,1779370.95,6.31
2024-11-06,2024,11,Wednesday,113241,2208200.89,3.69
2024-11-07,2024,11,Thursday,127196,2526028.06,3.31
2024-11-08,2024,11,Friday,126160,2502662.75,4.39
2024-11-09,2024,11,Saturday,132773,2575056.22,5.28
2024-11-10,2024,11,Sunday,111155,2310837.12,5.16
2024-11-11,2024,11,Monday,98162,2104823.37,6.34
2024-11-12,2024,11,Tuesday,124065,2478538.66,5.07
2024-11-13,2024,11,Wednesday,130500,2629970.9,5.54
2024-11-14,2024,11,Thursday,138371,2792263.98,5.79
2024-11-15,2024,11,Friday,134513,2649792.24,7.66
2024-11-16,2024,11,Saturday,146800,2759282.64,5.26
2024-11-17,2024,11,Sunday,120532,2482145.63,8.37
2024-11-18,2024,11,Monday,110196,2241794.0,9.1
2024-11-19,2024,11,Tuesday,122559,2393758.32,5.61
2024-11-20,2024,11,Wednesday,130134,2570654.17,3.22
2024-11-21,2024,11,Thursday,149260,3025329.03,4.18
2024-11-22,2024,11,Friday,145378,2801356.07,4.73
2024-11-23,2024,11,Saturday,131807,2459386.98,4.41
2024-11-24,2024,11,Sunday,105892,2061254.41,10.22
2024-11-25,2024,11,Monday,101742,1955677.49,4.7
2024-11-26,2024,11,Tuesday,111714,2198787.06,5.54
2024-11-27,2024,11,Wednesday,104814,2101324.77,3.94
2024-11-28,2024,11,Thursday,75360,1435046.47,10.12
2024-11-29,2024,11,Friday,83989,1620583.64,4.09
2024-11-30,2024,11,Saturday,99850,2051495.84,6.52
2024-12-01,2024,12,Sunday,93420,2042271.98,4.67
2024-12-02,2024,12,Monday,109584,2378568.19,5.03
2024-12-03,2024,12,Tuesday,126536,2623994.35,3.45
2024-12-04,2024,12,Wednesday,130898,2718612.85,5.22
2024-12-05,2024,12,Thursday,144807,3042754.04,4.69
2024-12-06,2024,12,Friday,143283,2946294.19,6.24
2024-12-07,2024,12,Saturday,142688,2788754.62,4.3
2024-12-08,2024,12,Sunday,115796,2496491.96,3.82
2024-12-09,2024,12,Monday,115472,2451957.58,3.57
2024-12-10,2024,12,Tuesday,135157,2812524.33,3.46
2024-12-11,2024,12,Wednesday,139844,2980356.26,3.65
2024-12-12,2024,12,Thursday,153252,3338731.62,5.05
2024-12-13,2024,12,Friday,154966,3120996.15,4.17
2024-12-14,2024,12,Saturday,156219,3033713.53,4.33
2024-12-15,2024,12,Sunday,123103,2514328.71,7.03
2024-12-16,2024,12,Monday,112941,2290580.09,6.45
2024-12-17,2024,12,Tuesday,128052,2487469.41,7.32
2024-12-18,2024,12,Wednesday,136947,2705110.38,5.31
2024-12-19,2024,12,Thursday,140217,2763426.43,5.88
2024-12-20,2024,12,Friday,134355,2587205.69,6.03
2024-12-21,2024,12,Saturday,128113,2449058.14,5.13
2024-12-22,2024,12,Sunday,102356,2016078.63,8.33
2024-12-23,2024,12,Monday,91481,1845981.95,8.45
2024-12-24,2024,12,Tuesday,77540,1374770.83,6.89
2024-12-25,2024,12,Wednesday,53003,1047529.87,6.34
2024-12-26,2024,12,Thursday,72372,1519012.41,4.67
2024-12-27,2024,12,Friday,82239,1735736.0,4.68
2024-12-28,2024,12,Saturday,85459,1716207.42,5.25
2024-12-29,2024,12,Sunday,77082,1679596.03,5.13
2024-12-30,2024,12,Monday,78837,1674339.1,4.58
2024-12-31,2024,12,Tuesday,83824,1502174.62,7.4
2025-01-01,2025,1,Wednesday,11,218.7,3.99
2025-01-06,2025,1,Monday,1,33.1,7.45
2025-01-16,2025,1,Thursday,1,14.2,1.54
2025-02-09,2025,2,Sunday,1,29.6,4.02
2025-03-02,2025,3,Sunday,1,28.2,2.71
2025-03-23,2025,3,Sunday,1,11.4,2.19
2026-06-26,2026,6,Friday,2,48.0,5.76
